_id,캠프 이름,상세설명1,상세설명2,상세설명3,상세설명4,상세설명5,상세설명6,상세설명7,상세설명8,상세설명9
370,구수곡자연휴양림,경상북도울진군북면십이령로2721구수곡자연휴양림,054-789-5470,"산,숲/자연휴양림",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,낚시,어린이놀이시설"
373,구시포노을캠핑장,전라북도고창군구시포안길38,해변/민간,일반야영장,"봄,여름,가을",주말,온라인실시간예약,"산책로,운동장,수상레저,낚시,해수욕",,
375,구암농원,경기도남양주시화도읍구암리8-2,031-592-8900,강/민간,카라반,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
378,구천계곡야영장,경상남도밀양시단장면구천리1092,"산,숲,계곡/민간","일반야영장,자동차야영장","봄,여름,가을",주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,어린이놀이시설",,
379,무주구천동카라반(구천동가는길카라반),전라북도무주군설천면삼공리519-10,063-322-2772,"산,숲,계곡/민간","일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로",
382,국립가리왕산자연휴양림,강원도정선군정선읍가리왕산로707국립가리왕산자연휴양림,033-562-5833,"산,숲,계곡/자연휴양림","일반야영장,자동차야영장","봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로"
383,국립검마산자연휴양림,경북영양군수비면검마산길191국립검마산자연휴양림,054-682-9009,"산,숲,계곡/자연휴양림",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,산책로
384,국립검봉산자연휴양림야영장,강원도삼척시원덕읍임원안길525-145검봉산자연휴양림,033-574-2553,"산,숲/자연휴양림","일반야영장,자동차야영장","봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로"
385,국립나주박물관야외체험장,전라남도나주시반남면신촌리277,061-330-7804,/지자체,일반야영장,홈페이지바로가기새창으로,전화,,,
387,국립남해편백자연휴양림,경상남도남해군삼동면금암로658남해편백자연휴양림,055-867-7881,"산,숲/지자체",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,수영장"
389,국립두타산자연휴양림,강원평창군진부면아차골길132국립두타산자연휴양림,033-334-8815,"산,숲,계곡/자연휴양림",자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로"
390,국립미천골자연휴양림,강원도양양군서면미천골길115국립미천골자연휴양림,033-673-1806,"산,숲,계곡/자연휴양림","일반야영장,자동차야영장","봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로"
391,국립삼봉자연휴양림야영장,강원도홍천군내면상봉휴양길276,033-435-8536,"산,숲,계곡/자연휴양림",자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로"
392,국립용화산자연휴양림,강원도춘천시사북면사여골길294,033-243-9261,"산,숲/자연휴양림",자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로"
394,국립유명산자연휴양림(자동차),경기도가평군설악면가일리산58-1,031-589-5487,"산,숲/자연휴양림",자동차야영장,"봄,여름,가을",평일+주말,온라인실시간예약,"계곡물놀이,산책로",
395,국립자연휴양림관리소(동부지역팀청태산자연휴양림),강원도횡성군둔내면청태산로610국립자연휴양림관리소}(동부지역팀청태산자연휴양림),033-343-9707,/지자체,자동차야영장,홈페이지바로가기새창으로,,,,
397,국립지리산자연휴양림,경상남도함양군마천면마천삼정로1256지리산자연휴양림,055-963-8133,"산,숲/지자체",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인예약대기,산책로
398,국립천관산자연휴양림,전라남도장흥군관산읍칠관로842-1150국립천관산자연휴양림,061-867-6974,"산,숲/자연휴양림",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,청소년체험시설",
399,국립청옥산자연휴양림,경상북도봉화군석포면청옥로1552-163국립청옥산자연휴양림,054-672-1051,/지자체,일반야영장,홈페이지바로가기새창으로,,,,
400,국립칠보산자연휴양림,경상북도영덕군병곡면칠보산길587국립칠보산자연휴양림,054-732-1607,"산,숲,계곡/자연휴양림",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,산책로,
401,국립황정산자연휴양림,충청북도단양군대강면황정산로239-11국립황정산자연휴양림,043-421-0608,"산,숲,계곡/국립공원",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인예약대기,산책로
402,국립회문산자연휴양림,전라북도순창군구림면안심길249국립회문산자연휴양림,063-653-4779,"산,숲/지자체",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,산책로,
403,국망봉자연휴양림캠핑장,경기도포천시이동면장암리산74,"031-532-0014,010-2234-5522","산,숲/민간",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,전화,"계곡물놀이,산책로,운동장"
404,금산국민여가캠핑장,충청남도금산군제원면닥실길16국민여가캠핑장,"041-753-2460,010-3257-2460",숲/국민여가,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,수영장,청소년체험시설,어린이놀이시설"
405,국민운문산자연휴양림야영장,경상북도청도군운문면운문로763국립운문산자연휴양림야영장,054-371-1327,"산,숲,계곡/자연휴양림",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로",
408,국토정중앙천문대야영장,강원도양구군남면국토정중앙로127지구과학관국토정중앙천문대캠핑장,033-480-7256,산/지자체,자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,현장,"계곡물놀이,산책로"
418,굼벵이캠핑농원,충청남도태안군이원면내리523,"해변,숲/민간",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,해수욕,
420,굿뜨래웰빙마을글램핑(일반),충청남도부여군가탑로75,041-835-2942,숲/지자체,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,산책로,
424,귀한농부학교캠핑장,경기도파주시법원읍금곡리422,010-9948-0336,숲/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,청소년체험시설,
425,귤빛캠핑장,제주특별자치도제주시조천읍함와로428귤빛캠핑장,064-782-0110,/지자체,일반야영장,홈페이지바로가기새창으로,온라인예약대기,,,
426,귤암리캠핑장,강원도정선군정선읍귤암리168-2,033-563-6956,강/민간,자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,계곡물놀이
427,그날카라반,전라북도무주군설천면심곡리651그날카라반,010-4488-5119,산/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,계곡물놀이
428,그루터기캠핑장,강원도양양군서면구룡령로1694그루터기캠핑장,"033-673-8767,010-3340-8767",계곡/민간,자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,계곡물놀이,
434,그린스톤오토캠핑장,경상북도문경시완장길103-63그린스톤오토캠핑장,"산,숲,계곡/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,강/물놀이",,
438,그린하우스캠핑장,경상북도경주시산내면대현리494-1,"숲,계곡/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,낚시,해수욕",
439,그림나래힐링캠프,충청남도태안군근흥면용신리41,해변/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,낚시,해수욕",
440,글램바오캠핑장,경기도가평군가평읍금대리302-2,031-582-3824,강/민간,"자동차야영장,글램핑","봄,여름,가을",평일+주말,홈페이지바로가기새창으로,"수상레저,어린이놀이시설",
441,글램비글램핑,경기도화성시서신면해안길64,"031-357-7263,010-5023-6566","해변,섬/민간","일반야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"수상레저,낚시",
442,글램퍼스양평,경기양평군단월면대부록길38-3글램퍼스양평점,"031-772-7179,010-4132-7500","산,숲/민간","일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"강/물놀이,농어촌체험시설"
443,글램핑앤카라반(포항),경상북도포항시남구호미곶면구만리602-3,해변/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,수상레저,낚시,해수욕,어린이놀이시설",
444,판앤팜치유정원,충청남도부여군옥산면신안리398,041-833-7001,/민간,일반야영장,홈페이지바로가기새창으로,전화,,,
448,글램핑스토리,경남합천군가야면구미가천로345-1,010-3702-5239,"산,숲,계곡/민간","일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,강/물놀이"
449,글램핑앤카라반,경기도양평군단월면단월로600글램핑앤카라반,"산,숲/민간","일반야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,,
454,금강송체험야영장,경상북도울진군금강송면소광리173-2,"054-781-7797,010-3710-9176","산,숲/민간",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,산책로
456,금광관광농원캠핑장,경기도안성시금광면현곡리517,031-673-8881,/민간,자동차야영장,홈페이지바로가기새창으로,전화,,,
462,금대자동차야영장(치악산국립공원),강원도원주시판부면영원산성길372,033-763-5232,/국립공원,자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,,
465,금동산야,경기도포천시신북면금동리277-4,"산,숲/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인예약대기,"계곡물놀이,산책로,수영장",
467,금박산관광농원(키즈팜글램핑),경북영천시대창면대창리969-3,010-8704-0605,산/민간,일반야영장,평일+주말,현장,,,
468,금방아민박캠핑장,강원도영월군수주면법흥리728-1,010-2258-7967,계곡/민간,일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,계곡물놀이,
471,금산산림문화타운,충청남도금산군남이면건천리산166,041-753-5706,"산,숲,계곡/자연휴양림","일반야영장,자동차야영장","봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,수영장,농어촌체험시설"
475,금수문화공원야영장,경상북도성주군금수면무학리47,"054-932-1456,010-3804-4565","산,계곡/지자체","일반야영장,자동차야영장","봄,여름,가을",평일+주말,"계곡물놀이,산책로,운동장,어린이놀이시설",,
477,금오도야영장,전라남도여수시대유길36-2금오도야영장,061-666-6800,"해변,섬/지자체",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,"산책로,운동장,수상레저,낚시,해수욕,수영장,청소년체험시설,농어촌체험시설"
480,금오산야영장,경상북도구미시남통동산147,054-480-4603,/지자체,일반야영장,홈페이지바로가기새창으로,,,,
